timestamp,headX,headY,headZ,handPosX,handPosY,handPosZ,handRotX,handRotY,handRotZ
1676789952509,-0.210,0.565,-0.496,-0.179,0.301,-0.197,24.340,343.463,352.355
1676789952523,-0.212,0.565,-0.496,-0.190,0.302,-0.199,24.194,342.521,352.591
1676789952537,-0.213,0.564,-0.496,-0.201,0.305,-0.203,23.962,341.633,353.071
1676789952551,-0.215,0.564,-0.496,-0.214,0.307,-0.206,23.888,340.983,353.532
1676789952564,-0.217,0.564,-0.497,-0.225,0.309,-0.209,23.912,340.240,353.873
1676789952579,-0.219,0.564,-0.497,-0.237,0.311,-0.213,23.986,339.464,353.986
1676789952593,-0.221,0.564,-0.497,-0.250,0.314,-0.217,24.065,338.583,353.735
1676789952606,-0.223,0.564,-0.497,-0.262,0.316,-0.221,24.219,337.823,353.141
1676789952620,-0.225,0.564,-0.497,-0.275,0.319,-0.226,24.810,337.151,352.053
1676789952634,-0.227,0.564,-0.498,-0.287,0.322,-0.230,25.527,336.231,351.255
1676789952648,-0.230,0.563,-0.498,-0.301,0.325,-0.234,27.080,335.404,350.375
1676789952662,-0.233,0.563,-0.498,-0.316,0.329,-0.237,28.185,334.416,350.166
1676789952676,-0.235,0.563,-0.498,-0.329,0.332,-0.240,28.843,333.508,349.661
1676789952690,-0.238,0.562,-0.498,-0.345,0.337,-0.238,27.934,334.289,349.875
1676789952704,-0.241,0.562,-0.498,-0.359,0.341,-0.238,27.705,335.554,350.322
1676789952718,-0.245,0.562,-0.498,-0.376,0.346,-0.237,28.127,339.685,350.712
1676789952732,-0.247,0.561,-0.499,-0.390,0.350,-0.238,28.040,340.984,350.795
1676789952745,-0.250,0.560,-0.499,-0.405,0.354,-0.240,27.571,341.224,350.831
1676789952760,-0.253,0.560,-0.499,-0.419,0.359,-0.241,26.977,338.984,351.122
1676789952773,-0.256,0.559,-0.499,-0.433,0.364,-0.243,25.535,339.090,353.027
1676789952787,-0.259,0.559,-0.500,-0.446,0.369,-0.244,23.346,339.530,355.707
1676789952801,-0.262,0.559,-0.500,-0.459,0.373,-0.245,21.096,340.198,356.853
1676789952814,-0.266,0.559,-0.500,-0.473,0.378,-0.246,19.273,340.473,357.358
1676789952828,-0.268,0.559,-0.500,-0.484,0.383,-0.245,16.924,340.758,356.465
1676789952843,-0.272,0.558,-0.500,-0.493,0.385,-0.245,15.253,342.565,356.630
1676789952856,-0.276,0.558,-0.501,-0.502,0.385,-0.245,14.008,346.044,357.947
1676789952870,-0.279,0.558,-0.501,-0.510,0.383,-0.245,14.681,348.384,359.159
1676789952884,-0.282,0.558,-0.501,-0.517,0.381,-0.246,16.494,349.677,1.733
1676789952898,-0.285,0.558,-0.501,-0.525,0.381,-0.247,17.917,348.445,1.697
1676789952912,-0.289,0.558,-0.501,-0.533,0.381,-0.248,18.381,347.126,0.625
1676789952926,-0.292,0.557,-0.501,-0.541,0.381,-0.248,18.497,346.114,359.077
1676789952940,-0.296,0.557,-0.502,-0.548,0.381,-0.248,19.182,346.620,358.453
1676789952953,-0.299,0.557,-0.502,-0.554,0.380,-0.249,20.064,347.716,358.352
1676789952968,-0.302,0.556,-0.502,-0.558,0.380,-0.251,20.599,349.924,359.512
1676789952981,-0.306,0.556,-0.502,-0.563,0.379,-0.252,20.804,350.143,359.364
1676789952995,-0.309,0.556,-0.502,-0.568,0.379,-0.254,20.789,349.718,359.362
1676789953009,-0.312,0.555,-0.503,-0.574,0.379,-0.255,20.774,349.593,359.475
1676789953024,-0.315,0.555,-0.503,-0.579,0.378,-0.257,20.519,349.334,359.896
1676789953037,-0.318,0.554,-0.503,-0.584,0.379,-0.258,20.262,349.585,1.389
1676789953051,-0.321,0.553,-0.503,-0.587,0.378,-0.259,19.748,349.935,2.797
1676789953064,-0.324,0.553,-0.503,-0.590,0.378,-0.262,19.549,350.379,2.998
1676789953078,-0.327,0.553,-0.504,-0.592,0.378,-0.264,19.525,350.477,2.672
1676789953093,-0.330,0.552,-0.504,-0.596,0.378,-0.265,19.350,350.707,3.078
1676789953107,-0.333,0.552,-0.504,-0.598,0.379,-0.267,19.259,350.483,3.100
1676789953120,-0.335,0.552,-0.504,-0.601,0.378,-0.269,19.176,350.442,4.186
1676789953135,-0.338,0.551,-0.504,-0.603,0.378,-0.271,19.343,350.366,4.961
1676789953148,-0.340,0.551,-0.505,-0.604,0.378,-0.273,19.575,350.394,4.890
1676789953162,-0.343,0.550,-0.505,-0.605,0.379,-0.274,19.666,350.346,4.606
1676789953176,-0.345,0.550,-0.505,-0.605,0.379,-0.276,19.878,350.300,4.588
1676789953190,-0.346,0.549,-0.505,-0.606,0.380,-0.278,20.038,350.182,4.672
1676789953204,-0.348,0.549,-0.505,-0.606,0.381,-0.280,20.099,350.019,4.841
1676789953218,-0.349,0.549,-0.505,-0.607,0.382,-0.281,20.088,349.844,5.101
1676789953232,-0.351,0.548,-0.506,-0.608,0.383,-0.283,19.818,349.477,5.272
1676789953246,-0.352,0.548,-0.506,-0.608,0.384,-0.284,19.256,348.920,5.442
1676789953260,-0.352,0.548,-0.506,-0.608,0.386,-0.284,18.450,348.645,5.934
1676789953274,-0.353,0.547,-0.506,-0.608,0.386,-0.284,17.358,348.985,7.139
1676789953287,-0.353,0.547,-0.506,-0.607,0.387,-0.284,16.569,349.816,8.275
1676789953301,-0.354,0.547,-0.506,-0.606,0.387,-0.284,16.216,350.184,8.716
1676789953315,-0.354,0.547,-0.506,-0.605,0.387,-0.284,16.639,349.936,7.941
1676789953329,-0.354,0.547,-0.506,-0.605,0.387,-0.284,16.800,349.735,7.677
1676789953343,-0.354,0.546,-0.507,-0.604,0.386,-0.283,17.232,349.693,7.925
1676789953357,-0.354,0.546,-0.507,-0.603,0.385,-0.282,17.363,349.810,8.631
1676789953371,-0.354,0.546,-0.507,-0.602,0.384,-0.281,17.503,350.087,9.138
1676789953384,-0.354,0.546,-0.507,-0.601,0.384,-0.281,17.613,350.323,9.409
1676789953398,-0.354,0.546,-0.507,-0.599,0.384,-0.280,17.642,350.604,9.318
1676789953413,-0.353,0.546,-0.507,-0.597,0.384,-0.278,17.642,350.809,9.065
1676789953427,-0.353,0.546,-0.507,-0.596,0.384,-0.277,17.666,350.851,8.803
1676789953440,-0.352,0.546,-0.507,-0.595,0.384,-0.277,17.662,350.798,8.778
1676789953454,-0.351,0.546,-0.507,-0.594,0.384,-0.276,17.695,350.841,8.766
1676789953468,-0.351,0.546,-0.508,-0.593,0.383,-0.275,17.714,350.773,8.791
1676789953482,-0.350,0.546,-0.508,-0.591,0.383,-0.274,17.780,350.805,8.875
1676789953496,-0.349,0.546,-0.508,-0.590,0.383,-0.273,17.977,350.813,8.978
1676789953510,-0.348,0.546,-0.508,-0.589,0.383,-0.273,18.351,350.712,9.087
1676789953524,-0.347,0.547,-0.508,-0.588,0.383,-0.273,18.941,350.478,9.078
1676789953538,-0.346,0.547,-0.508,-0.587,0.382,-0.272,19.592,349.931,8.917
1676789953551,-0.345,0.548,-0.508,-0.586,0.382,-0.272,20.468,349.036,8.445
1676789953565,-0.343,0.550,-0.508,-0.585,0.382,-0.272,21.275,348.197,8.046
1676789953579,-0.342,0.551,-0.508,-0.584,0.383,-0.272,22.260,347.305,7.723
1676789953594,-0.340,0.551,-0.508,-0.581,0.383,-0.272,22.544,347.178,7.261
1676789953607,-0.339,0.552,-0.508,-0.577,0.384,-0.271,21.990,347.941,7.240
1676789953621,-0.337,0.553,-0.508,-0.574,0.385,-0.270,21.635,348.315,7.022
1676789953635,-0.336,0.554,-0.508,-0.571,0.385,-0.270,21.402,348.170,6.426
1676789953648,-0.334,0.555,-0.508,-0.568,0.386,-0.270,21.270,347.570,6.166
1676789953662,-0.332,0.556,-0.507,-0.566,0.387,-0.269,21.260,347.253,6.182
1676789953676,-0.331,0.557,-0.507,-0.563,0.388,-0.269,21.228,346.604,6.520
1676789953690,-0.329,0.557,-0.507,-0.559,0.388,-0.268,21.085,346.031,6.755
1676789953704,-0.327,0.558,-0.507,-0.556,0.389,-0.266,20.844,346.344,6.893
1676789953718,-0.326,0.558,-0.507,-0.551,0.390,-0.264,20.726,346.585,6.877
1676789953732,-0.324,0.559,-0.507,-0.547,0.391,-0.261,20.520,346.744,6.875
1676789953746,-0.322,0.560,-0.507,-0.542,0.391,-0.258,20.369,346.691,6.482
1676789953760,-0.320,0.560,-0.507,-0.537,0.392,-0.256,20.262,346.614,6.145
1676789953773,-0.319,0.561,-0.507,-0.532,0.393,-0.253,20.177,346.641,6.054
1676789953787,-0.318,0.561,-0.507,-0.527,0.393,-0.250,20.167,346.806,6.165
1676789953801,-0.316,0.561,-0.507,-0.522,0.393,-0.247,20.011,347.188,6.267
1676789953815,-0.314,0.562,-0.508,-0.516,0.393,-0.244,19.900,347.406,6.052
1676789953829,-0.313,0.562,-0.508,-0.510,0.393,-0.240,19.782,347.671,5.809
1676789953843,-0.311,0.562,-0.508,-0.505,0.394,-0.237,19.724,347.846,5.497
1676789953856,-0.310,0.562,-0.508,-0.499,0.393,-0.235,19.690,347.858,5.028
1676789953870,-0.308,0.562,-0.508,-0.493,0.393,-0.232,19.729,348.040,4.865
1676789953884,-0.307,0.563,-0.508,-0.486,0.392,-0.229,19.882,348.354,4.957
1676789953898,-0.305,0.563,-0.508,-0.480,0.392,-0.226,20.162,348.655,4.909
1676789953912,-0.304,0.563,-0.508,-0.474,0.391,-0.224,20.634,348.698,4.573
1676789953926,-0.302,0.563,-0.508,-0.467,0.391,-0.221,21.356,348.552,3.840
1676789953940,-0.301,0.563,-0.508,-0.460,0.390,-0.219,22.166,348.249,3.084
1676789953954,-0.300,0.563,-0.508,-0.453,0.390,-0.218,22.679,348.047,2.673
1676789953967,-0.298,0.564,-0.508,-0.445,0.389,-0.216,22.997,347.702,2.485
1676789953981,-0.297,0.564,-0.508,-0.438,0.389,-0.215,22.993,347.241,2.689
1676789953995,-0.296,0.564,-0.507,-0.431,0.389,-0.214,23.123,346.512,3.308
1676789954009,-0.294,0.564,-0.507,-0.423,0.390,-0.213,23.618,345.349,4.862
1676789954024,-0.293,0.564,-0.507,-0.414,0.391,-0.211,23.764,345.097,6.775
1676789954037,-0.292,0.565,-0.507,-0.406,0.392,-0.209,23.717,344.741,7.481
1676789954051,-0.290,0.565,-0.507,-0.395,0.394,-0.207,22.729,343.789,6.307
1676789954065,-0.289,0.565,-0.507,-0.384,0.395,-0.206,21.099,342.542,4.252
1676789954079,-0.287,0.565,-0.506,-0.372,0.396,-0.205,19.680,341.676,2.821
1676789954093,-0.286,0.566,-0.506,-0.360,0.397,-0.203,19.081,341.294,2.537
1676789954107,-0.284,0.566,-0.506,-0.348,0.397,-0.203,19.110,340.626,2.435
1676789954121,-0.283,0.566,-0.505,-0.335,0.397,-0.202,19.354,339.420,1.687
1676789954135,-0.281,0.567,-0.505,-0.322,0.398,-0.201,19.413,338.182,0.751
1676789954148,-0.279,0.567,-0.505,-0.309,0.397,-0.200,19.689,337.177,359.584
1676789954162,-0.277,0.567,-0.504,-0.296,0.397,-0.200,19.845,336.844,358.743
1676789954176,-0.276,0.567,-0.504,-0.282,0.396,-0.197,19.992,337.012,358.189
1676789954190,-0.274,0.567,-0.503,-0.268,0.395,-0.196,20.100,337.459,357.969
1676789954204,-0.272,0.567,-0.503,-0.253,0.395,-0.195,20.317,337.189,357.332
1676789954218,-0.270,0.568,-0.502,-0.238,0.393,-0.194,20.552,337.041,357.081
1676789954232,-0.268,0.568,-0.502,-0.224,0.392,-0.193,20.695,336.522,356.535
1676789954246,-0.265,0.568,-0.501,-0.209,0.391,-0.192,20.514,335.731,355.863
1676789954260,-0.263,0.568,-0.501,-0.193,0.390,-0.192,20.225,335.177,355.375
1676789954274,-0.260,0.568,-0.500,-0.176,0.388,-0.191,19.001,334.397,354.830
1676789954287,-0.258,0.568,-0.500,-0.161,0.387,-0.191,17.914,333.540,353.856
1676789954301,-0.255,0.568,-0.499,-0.142,0.386,-0.191,16.478,333.006,352.937
1676789954315,-0.252,0.568,-0.499,-0.126,0.385,-0.191,15.669,332.648,352.304
1676789954329,-0.249,0.568,-0.498,-0.108,0.383,-0.191,14.985,332.354,351.742
1676789954343,-0.245,0.568,-0.497,-0.090,0.381,-0.192,14.532,332.582,351.405
1676789954356,-0.242,0.568,-0.497,-0.073,0.380,-0.192,14.185,332.916,351.467
1676789954370,-0.238,0.568,-0.496,-0.052,0.377,-0.192,14.970,334.648,353.633
1676789954384,-0.235,0.568,-0.496,-0.033,0.374,-0.192,14.750,337.422,356.339
1676789954398,-0.232,0.568,-0.495,-0.015,0.372,-0.192,14.495,338.253,357.068
1676789954412,-0.227,0.567,-0.495,0.008,0.369,-0.191,15.146,342.847,1.390
1676789954426,-0.223,0.567,-0.494,0.030,0.367,-0.191,14.925,346.627,2.447
1676789954439,-0.218,0.567,-0.493,0.051,0.366,-0.191,15.180,349.559,1.346
1676789954454,-0.214,0.567,-0.493,0.073,0.366,-0.190,16.097,351.530,359.145
1676789954467,-0.209,0.566,-0.492,0.095,0.365,-0.191,17.009,354.063,357.775
1676789954481,-0.204,0.566,-0.492,0.118,0.365,-0.192,17.409,356.065,355.942
1676789954496,-0.199,0.566,-0.491,0.141,0.366,-0.194,17.498,357.887,354.271
1676789954509,-0.193,0.565,-0.491,0.163,0.366,-0.195,17.555,0.376,353.315
1676789954524,-0.189,0.565,-0.491,0.186,0.367,-0.197,16.926,4.209,352.242
1676789954537,-0.183,0.564,-0.490,0.208,0.369,-0.200,15.902,8.568,350.975
1676789954551,-0.177,0.564,-0.490,0.230,0.371,-0.204,14.610,12.357,350.621
1676789954565,-0.171,0.564,-0.490,0.252,0.373,-0.209,13.377,15.612,352.480
1676789954578,-0.166,0.564,-0.489,0.271,0.374,-0.213,12.162,18.514,356.019
1676789954592,-0.161,0.564,-0.489,0.290,0.376,-0.216,11.186,21.321,358.768
1676789954606,-0.155,0.563,-0.489,0.308,0.377,-0.221,10.356,23.392,2.588
1676789954620,-0.149,0.563,-0.489,0.324,0.379,-0.225,10.989,23.714,2.480
1676789954634,-0.144,0.563,-0.489,0.340,0.381,-0.228,12.530,22.723,359.116
1676789954648,-0.138,0.563,-0.489,0.356,0.382,-0.231,13.788,21.667,354.790
1676789954662,-0.133,0.563,-0.489,0.371,0.384,-0.234,14.549,20.762,353.118
1676789954675,-0.127,0.563,-0.489,0.387,0.385,-0.236,14.859,21.110,353.446
1676789954689,-0.122,0.563,-0.488,0.402,0.385,-0.238,14.345,22.371,358.170
1676789954704,-0.116,0.563,-0.488,0.417,0.386,-0.240,12.974,25.063,4.674
1676789954718,-0.110,0.563,-0.488,0.431,0.387,-0.242,11.374,27.241,9.401
1676789954731,-0.105,0.563,-0.488,0.445,0.388,-0.244,10.850,28.496,11.618
1676789954746,-0.099,0.563,-0.488,0.460,0.388,-0.246,10.912,30.062,13.304
1676789954760,-0.093,0.562,-0.488,0.476,0.388,-0.248,11.048,32.796,16.012
1676789954774,-0.088,0.562,-0.488,0.490,0.388,-0.250,11.202,35.516,19.429
1676789954787,-0.083,0.562,-0.488,0.505,0.389,-0.252,11.190,37.172,21.873
1676789954801,-0.077,0.563,-0.488,0.515,0.390,-0.254,12.386,36.536,20.696
1676789954815,-0.071,0.563,-0.488,0.525,0.392,-0.255,13.882,34.319,15.824
1676789954829,-0.066,0.563,-0.488,0.537,0.394,-0.256,14.490,33.447,11.841
1676789954843,-0.061,0.564,-0.488,0.549,0.396,-0.258,13.346,34.742,11.612
1676789954857,-0.055,0.564,-0.488,0.562,0.397,-0.259,11.565,38.395,14.866
1676789954871,-0.050,0.565,-0.488,0.575,0.398,-0.261,11.183,39.605,15.178
1676789954884,-0.045,0.565,-0.487,0.586,0.400,-0.263,9.925,45.761,20.550
1676789954898,-0.041,0.566,-0.487,0.597,0.400,-0.265,10.926,48.290,19.464
1676789954913,-0.036,0.566,-0.486,0.606,0.401,-0.267,12.749,48.683,15.131
1676789954927,-0.032,0.567,-0.486,0.614,0.400,-0.269,13.720,48.708,12.016
1676789954940,-0.027,0.568,-0.485,0.621,0.400,-0.271,13.534,49.529,12.019
1676789954953,-0.024,0.568,-0.484,0.630,0.400,-0.272,13.340,50.803,12.413
1676789954967,-0.020,0.569,-0.483,0.637,0.399,-0.273,12.521,52.439,13.663
1676789954981,-0.016,0.569,-0.483,0.645,0.398,-0.274,11.842,53.588,13.354
1676789954995,-0.012,0.570,-0.482,0.651,0.398,-0.275,11.388,54.306,12.310
1676789955009,-0.009,0.570,-0.481,0.658,0.398,-0.276,11.029,55.183,11.206
1676789955023,-0.006,0.570,-0.480,0.664,0.397,-0.278,10.726,56.414,10.200
1676789955037,-0.003,0.571,-0.479,0.669,0.395,-0.281,10.827,58.005,9.275
1676789955050,0.000,0.571,-0.477,0.674,0.393,-0.283,11.373,59.276,8.366
1676789955064,0.003,0.572,-0.476,0.681,0.392,-0.284,11.748,60.357,7.738
1676789955078,0.006,0.572,-0.475,0.685,0.389,-0.285,12.236,60.708,7.678
1676789955093,0.009,0.573,-0.473,0.688,0.387,-0.286,12.123,60.881,8.057
1676789955107,0.011,0.573,-0.471,0.691,0.385,-0.287,11.684,61.098,7.867
1676789955121,0.014,0.573,-0.470,0.694,0.383,-0.288,11.566,61.433,7.567
1676789955134,0.015,0.574,-0.468,0.695,0.381,-0.289,12.073,61.750,7.662
1676789955148,0.017,0.574,-0.467,0.696,0.379,-0.291,12.697,61.870,7.864
1676789955162,0.019,0.574,-0.465,0.696,0.378,-0.291,12.980,62.078,7.768
1676789955177,0.020,0.574,-0.463,0.696,0.376,-0.292,12.988,61.865,7.544
1676789955190,0.022,0.573,-0.461,0.695,0.375,-0.292,12.890,61.689,7.137
1676789955204,0.023,0.573,-0.460,0.696,0.374,-0.291,12.768,61.522,6.888
1676789955217,0.024,0.573,-0.458,0.696,0.372,-0.291,12.689,61.403,6.982
1676789955231,0.025,0.572,-0.457,0.697,0.370,-0.290,12.637,61.428,7.172
1676789955245,0.025,0.572,-0.455,0.697,0.369,-0.290,12.512,61.463,7.525
1676789955259,0.026,0.571,-0.454,0.696,0.367,-0.289,12.478,61.633,7.789
1676789955273,0.026,0.571,-0.453,0.694,0.366,-0.289,12.535,61.580,7.684
1676789955287,0.026,0.571,-0.452,0.693,0.364,-0.288,12.595,61.397,7.585
1676789955301,0.026,0.570,-0.451,0.692,0.363,-0.286,12.675,61.061,7.432
1676789955315,0.026,0.569,-0.450,0.690,0.361,-0.285,12.735,60.729,7.436
1676789955329,0.025,0.569,-0.449,0.689,0.360,-0.284,12.807,60.507,7.498
1676789955343,0.024,0.568,-0.448,0.688,0.358,-0.283,12.944,60.285,7.616
1676789955356,0.024,0.568,-0.447,0.687,0.356,-0.282,13.112,60.061,7.820
1676789955371,0.023,0.568,-0.447,0.686,0.355,-0.281,13.225,59.985,8.318
1676789955384,0.021,0.567,-0.446,0.685,0.354,-0.281,13.316,59.830,8.648
1676789955398,0.020,0.567,-0.446,0.683,0.353,-0.280,13.487,59.754,9.029
1676789955412,0.018,0.567,-0.445,0.681,0.352,-0.280,13.696,59.707,9.368
1676789955427,0.016,0.567,-0.445,0.680,0.351,-0.280,13.880,59.713,9.578
1676789955440,0.015,0.567,-0.445,0.680,0.350,-0.279,13.962,59.665,9.641
1676789955454,0.013,0.567,-0.445,0.679,0.350,-0.278,14.022,59.542,9.558
1676789955468,0.011,0.567,-0.444,0.679,0.349,-0.277,14.035,59.354,9.330
1676789955481,0.009,0.568,-0.444,0.678,0.349,-0.277,14.132,59.195,8.990
1676789955496,0.007,0.568,-0.445,0.677,0.349,-0.276,14.243,59.032,8.587
1676789955510,0.005,0.568,-0.445,0.675,0.350,-0.276,14.150,58.667,7.947
1676789955524,0.003,0.568,-0.445,0.673,0.351,-0.275,13.451,57.858,7.022
1676789955537,0.001,0.568,-0.445,0.671,0.352,-0.275,12.670,56.999,6.118
1676789955551,-0.001,0.569,-0.445,0.669,0.354,-0.274,11.084,55.415,4.719
1676789955565,-0.003,0.569,-0.446,0.666,0.356,-0.273,9.899,54.046,3.839
1676789955578,-0.005,0.569,-0.446,0.663,0.358,-0.273,9.286,53.131,3.677
1676789955593,-0.007,0.570,-0.447,0.661,0.359,-0.272,9.122,52.552,3.827
1676789955607,-0.009,0.570,-0.447,0.658,0.360,-0.272,9.185,52.281,4.047
1676789955620,-0.011,0.570,-0.448,0.656,0.361,-0.271,9.630,52.555,4.340
1676789955634,-0.013,0.571,-0.448,0.656,0.362,-0.270,9.652,52.417,4.471
1676789955648,-0.015,0.571,-0.449,0.655,0.363,-0.269,9.675,52.474,5.095
1676789955662,-0.017,0.571,-0.449,0.653,0.364,-0.269,9.512,52.115,5.245
1676789955676,-0.018,0.571,-0.450,0.652,0.366,-0.268,9.172,51.839,6.890
1676789955689,-0.020,0.572,-0.451,0.649,0.368,-0.268,9.016,51.064,7.131
1676789955704,-0.022,0.572,-0.451,0.648,0.369,-0.267,8.838,50.334,7.322
1676789955717,-0.024,0.573,-0.452,0.646,0.372,-0.266,8.500,49.258,7.338
1676789955731,-0.026,0.573,-0.453,0.642,0.374,-0.266,8.150,48.636,7.683
1676789955745,-0.027,0.574,-0.453,0.639,0.377,-0.266,7.927,48.146,8.164
1676789955759,-0.029,0.574,-0.454,0.637,0.379,-0.266,7.753,47.597,8.518
1676789955773,-0.031,0.574,-0.455,0.636,0.382,-0.266,7.526,47.166,8.951
1676789955787,-0.032,0.575,-0.455,0.633,0.384,-0.265,7.238,46.769,9.366
1676789955800,-0.034,0.575,-0.456,0.632,0.387,-0.265,6.939,46.751,9.517
1676789955814,-0.035,0.575,-0.456,0.630,0.390,-0.264,6.747,46.426,9.755
1676789955828,-0.037,0.576,-0.457,0.628,0.392,-0.264,6.546,46.050,9.939
1676789955842,-0.038,0.576,-0.457,0.624,0.396,-0.264,6.261,45.724,9.985
1676789955856,-0.040,0.576,-0.457,0.620,0.399,-0.264,5.938,45.372,10.219
1676789955870,-0.042,0.576,-0.458,0.617,0.402,-0.263,5.508,44.952,10.427
1676789955884,-0.044,0.576,-0.458,0.614,0.405,-0.262,5.064,44.672,10.779
1676789955898,-0.045,0.576,-0.458,0.612,0.408,-0.261,4.684,44.433,11.120
1676789955912,-0.047,0.577,-0.459,0.609,0.411,-0.259,4.266,44.089,11.656
1676789955926,-0.049,0.577,-0.459,0.605,0.415,-0.258,3.770,43.456,12.218
1676789955939,-0.051,0.577,-0.459,0.600,0.418,-0.256,2.958,42.388,12.670
1676789955954,-0.053,0.577,-0.460,0.593,0.422,-0.254,2.205,41.220,12.882
1676789955967,-0.055,0.577,-0.460,0.586,0.426,-0.252,1.409,40.172,12.798
1676789955981,-0.057,0.578,-0.460,0.578,0.430,-0.250,0.670,38.968,12.695
1676789955995,-0.059,0.578,-0.460,0.568,0.434,-0.248,359.896,37.569,12.723
1676789956009,-0.061,0.578,-0.461,0.558,0.438,-0.246,359.195,36.174,12.971
1676789956023,-0.063,0.578,-0.461,0.547,0.442,-0.243,358.519,34.396,13.712
1676789956036,-0.065,0.578,-0.461,0.538,0.446,-0.241,357.868,32.878,14.506
1676789956050,-0.068,0.578,-0.461,0.523,0.449,-0.237,357.371,30.873,16.226
1676789956064,-0.070,0.578,-0.462,0.512,0.452,-0.233,356.714,29.039,17.448
1676789956078,-0.072,0.578,-0.462,0.497,0.454,-0.229,356.104,26.953,18.663
1676789956092,-0.075,0.578,-0.462,0.483,0.457,-0.225,355.614,24.966,19.892
1676789956106,-0.077,0.578,-0.462,0.467,0.459,-0.221,355.387,22.510,21.155
1676789956120,-0.080,0.577,-0.463,0.448,0.460,-0.217,355.935,19.353,22.365
1676789956134,-0.083,0.577,-0.463,0.429,0.460,-0.213,356.524,16.410,23.855
1676789956147,-0.085,0.576,-0.463,0.409,0.460,-0.209,357.267,12.980,25.444
1676789956161,-0.088,0.576,-0.464,0.389,0.460,-0.206,357.830,9.774,27.181
1676789956176,-0.091,0.575,-0.464,0.367,0.460,-0.202,358.352,6.749,29.066
1676789956189,-0.094,0.575,-0.465,0.347,0.459,-0.199,358.815,4.105,30.694
1676789956204,-0.096,0.574,-0.465,0.326,0.459,-0.196,358.995,1.807,32.285
1676789956217,-0.099,0.573,-0.466,0.302,0.457,-0.194,359.476,359.559,33.163
1676789956231,-0.102,0.573,-0.467,0.280,0.456,-0.191,0.278,356.794,33.094
1676789956245,-0.106,0.572,-0.467,0.256,0.453,-0.189,1.468,353.531,32.696
1676789956259,-0.109,0.572,-0.468,0.231,0.451,-0.188,2.530,350.167,31.988
1676789956273,-0.112,0.571,-0.469,0.207,0.448,-0.187,3.165,346.720,31.052
1676789956286,-0.115,0.571,-0.470,0.182,0.446,-0.186,3.932,343.540,30.553
1676789956300,-0.119,0.571,-0.471,0.155,0.442,-0.187,4.637,340.198,29.754
1676789956315,-0.123,0.570,-0.471,0.129,0.438,-0.189,5.698,337.413,30.418
1676789956328,-0.126,0.570,-0.472,0.104,0.433,-0.191,6.491,334.943,32.433
1676789956343,-0.130,0.570,-0.473,0.078,0.429,-0.193,7.115,332.553,34.374
1676789956356,-0.134,0.569,-0.474,0.052,0.424,-0.196,7.385,329.395,34.428
1676789956370,-0.139,0.569,-0.475,0.024,0.420,-0.202,7.089,325.457,32.484
1676789956384,-0.143,0.569,-0.476,-0.002,0.415,-0.205,7.276,321.651,30.874
1676789956397,-0.147,0.569,-0.477,-0.028,0.410,-0.212,7.560,317.316,27.906
1676789956411,-0.151,0.569,-0.478,-0.053,0.404,-0.218,8.715,313.618,26.413
1676789956426,-0.156,0.569,-0.479,-0.078,0.398,-0.224,10.044,309.978,25.754
1676789956439,-0.161,0.568,-0.481,-0.103,0.391,-0.230,11.163,306.468,25.667
1676789956454,-0.165,0.568,-0.481,-0.127,0.384,-0.236,12.006,303.148,25.274
1676789956468,-0.171,0.568,-0.482,-0.150,0.377,-0.242,13.200,300.428,25.369
1676789956481,-0.176,0.568,-0.483,-0.172,0.371,-0.248,14.670,298.723,26.642
1676789956496,-0.181,0.567,-0.484,-0.195,0.365,-0.254,15.842,297.307,28.562
1676789956510,-0.186,0.567,-0.485,-0.218,0.359,-0.259,16.531,295.397,30.083
1676789956523,-0.191,0.567,-0.486,-0.242,0.355,-0.265,16.860,293.303,30.477
1676789956537,-0.196,0.566,-0.487,-0.266,0.351,-0.270,16.664,291.337,29.060
1676789956551,-0.200,0.566,-0.488,-0.289,0.348,-0.275,17.217,290.032,27.015
1676789956565,-0.205,0.565,-0.489,-0.311,0.345,-0.279,17.590,288.565,25.753
1676789956579,-0.211,0.565,-0.490,-0.335,0.343,-0.283,18.338,287.780,24.347
1676789956593,-0.215,0.565,-0.490,-0.359,0.342,-0.287,18.673,287.209,23.991
1676789956607,-0.221,0.564,-0.491,-0.384,0.341,-0.291,18.508,286.909,24.217
