timestamp,level,x,y,z,pitch,yaw,roll
1695264545354,9,-0.14,0.01,-0.06,359.69,284.52,12.36
1695264545381,9,-0.14,0.01,-0.06,359.71,284.58,12.33
1695264545409,9,-0.14,0.01,-0.06,359.66,284.93,12.12
1695264545436,9,-0.14,0.01,-0.06,359.53,285.43,12.17
1695264545461,9,-0.14,0.01,-0.06,359.49,285.69,12.18
1695264545486,9,-0.14,0.01,-0.06,359.36,285.91,12.12
1695264545511,9,-0.13,0.01,-0.06,359.25,286.14,12.07
1695264545537,9,-0.13,0.01,-0.06,359.11,286.52,12.01
1695264545561,9,-0.13,0.01,-0.06,358.89,286.98,12.01
1695264545586,9,-0.13,0.01,-0.06,358.67,287.36,12.07
1695264545614,9,-0.13,0.01,-0.06,358.55,287.82,11.99
1695264545641,9,-0.13,0.02,-0.06,358.42,288.28,12.03
1695264545668,9,-0.13,0.02,-0.06,358.25,288.73,12.01
1695264545695,9,-0.13,0.02,-0.06,358.08,289.13,11.99
1695264545721,9,-0.12,0.02,-0.06,357.91,289.62,11.93
1695264545748,9,-0.12,0.02,-0.06,357.71,290.05,12.05
1695264545773,9,-0.12,0.02,-0.06,357.57,290.50,12.12
1695264545798,9,-0.12,0.02,-0.06,357.40,290.92,12.08
1695264545823,9,-0.12,0.02,-0.06,357.22,291.21,12.14
1695264545848,9,-0.12,0.02,-0.06,357.02,291.43,12.19
1695264545874,9,-0.12,0.02,-0.06,356.79,291.57,12.21
1695264545899,9,-0.12,0.02,-0.06,356.70,291.54,12.37
1695264545925,9,-0.12,0.02,-0.06,356.72,291.49,12.36
1695264545951,9,-0.12,0.02,-0.06,356.72,291.51,12.37
1695264545976,9,-0.12,0.02,-0.06,356.80,291.58,12.38
1695264546002,9,-0.12,0.02,-0.06,356.86,291.72,12.39
1695264546028,9,-0.12,0.02,-0.06,356.86,291.78,12.38
1695264546053,9,-0.12,0.02,-0.06,356.89,291.76,12.38
1695264546080,9,-0.12,0.02,-0.06,356.97,291.75,12.28
1695264546106,9,-0.12,0.02,-0.06,357.02,291.76,12.23
1695264546132,9,-0.12,0.02,-0.06,357.04,291.83,12.19
1695264546157,9,-0.12,0.02,-0.06,357.00,292.03,12.15
1695264546182,9,-0.12,0.02,-0.06,356.88,292.25,12.16
1695264546207,9,-0.12,0.02,-0.06,356.84,292.45,12.03
1695264546232,9,-0.12,0.02,-0.06,356.81,292.66,11.97
1695264546258,9,-0.12,0.02,-0.06,356.81,292.73,12.00
1695264546284,9,-0.12,0.02,-0.06,356.79,292.77,12.08
1695264546310,9,-0.12,0.02,-0.06,356.80,292.80,12.10
1695264546337,9,-0.12,0.02,-0.06,356.88,292.86,12.07
1695264546363,9,-0.12,0.02,-0.06,356.97,292.84,12.10
1695264546389,9,-0.12,0.02,-0.06,357.06,292.70,12.14
1695264546416,9,-0.12,0.02,-0.06,357.14,292.61,12.13
1695264546441,9,-0.12,0.02,-0.06,357.19,292.53,12.23
1695264546468,9,-0.12,0.02,-0.06,357.22,292.45,12.26
1695264546492,9,-0.12,0.02,-0.06,357.37,292.32,12.36
1695264546518,9,-0.12,0.02,-0.06,357.49,292.25,12.45
1695264546542,9,-0.12,0.02,-0.06,357.53,292.24,12.47
1695264546567,9,-0.12,0.02,-0.06,357.55,292.24,12.46
1695264546592,9,-0.12,0.02,-0.06,357.57,292.26,12.46
1695264546618,9,-0.12,0.02,-0.06,357.60,292.32,12.55
1695264546645,9,-0.12,0.02,-0.06,357.60,292.43,12.55
1695264546673,9,-0.12,0.02,-0.06,357.60,292.52,12.55
1695264546700,9,-0.12,0.02,-0.06,357.64,292.58,12.51
1695264546727,9,-0.12,0.02,-0.06,357.70,292.63,12.46
1695264546753,9,-0.12,0.02,-0.06,357.78,292.68,12.41
1695264546779,9,-0.12,0.02,-0.06,357.83,292.72,12.44
1695264546805,9,-0.12,0.02,-0.06,357.86,292.73,12.45
1695264546831,9,-0.13,0.02,-0.06,357.89,292.72,12.45
1695264546857,9,-0.13,0.02,-0.06,357.92,292.70,12.41
1695264546884,9,-0.13,0.02,-0.06,357.94,292.69,12.41
1695264546910,9,-0.13,0.02,-0.06,357.94,292.67,12.41
1695264546936,9,-0.13,0.02,-0.06,357.95,292.66,12.36
1695264546961,9,-0.13,0.02,-0.06,357.96,292.68,12.31
1695264546987,9,-0.13,0.02,-0.06,357.97,292.72,12.27
1695264547013,9,-0.13,0.02,-0.06,358.00,292.76,12.23
1695264547038,9,-0.13,0.02,-0.06,358.01,292.80,12.20
1695264547064,9,-0.13,0.02,-0.06,358.00,292.88,12.14
1695264547089,9,-0.13,0.02,-0.06,358.03,292.98,12.09
1695264547114,9,-0.13,0.02,-0.05,358.08,293.03,12.07
1695264547139,9,-0.13,0.02,-0.05,358.09,293.06,12.04
1695264547165,9,-0.13,0.02,-0.05,358.09,293.08,12.04
1695264547190,9,-0.13,0.02,-0.05,358.04,293.10,11.99
1695264547216,9,-0.13,0.02,-0.05,358.03,293.10,11.91
1695264547242,9,-0.13,0.02,-0.05,358.04,293.10,11.88
1695264547269,9,-0.13,0.02,-0.05,358.05,293.08,11.86
1695264547296,9,-0.13,0.02,-0.05,358.10,293.05,11.84
1695264547323,9,-0.13,0.02,-0.05,358.13,293.03,11.81
1695264547350,9,-0.13,0.02,-0.05,358.14,293.00,11.80
1695264547377,10,-0.13,0.02,-0.05,358.15,292.99,11.79
1695264547404,10,-0.13,0.02,-0.05,358.14,293.00,11.78
1695264547429,10,-0.13,0.02,-0.05,358.15,292.99,11.81
1695264547455,10,-0.13,0.02,-0.05,358.19,292.98,11.83
1695264547481,10,-0.13,0.02,-0.05,358.21,292.96,11.83
1695264547507,10,-0.13,0.02,-0.05,358.23,292.95,11.81
1695264547533,10,-0.13,0.02,-0.05,358.23,292.96,11.81
1695264547558,10,-0.13,0.02,-0.05,358.23,292.98,11.79
1695264547584,10,-0.13,0.02,-0.05,358.23,292.98,11.80
1695264547608,10,-0.13,0.02,-0.05,358.24,292.95,11.82
1695264547634,10,-0.13,0.02,-0.05,358.25,292.91,11.83
1695264547659,10,-0.12,0.02,-0.05,358.24,292.86,11.84
1695264547685,10,-0.12,0.02,-0.05,358.22,292.84,11.84
1695264547709,10,-0.12,0.02,-0.05,358.21,292.84,11.83
1695264547734,10,-0.12,0.02,-0.05,358.23,292.85,11.82
1695264547760,10,-0.12,0.02,-0.05,358.24,292.89,11.81
1695264547786,10,-0.12,0.02,-0.05,358.24,292.92,11.84
1695264547813,10,-0.12,0.02,-0.05,358.22,292.99,11.77
1695264547840,10,-0.12,0.02,-0.05,358.21,293.01,11.78
1695264547867,10,-0.12,0.02,-0.05,358.25,293.02,11.74
1695264547894,10,-0.12,0.02,-0.05,358.28,293.03,11.77
1695264547920,10,-0.12,0.02,-0.05,358.28,293.03,11.78
1695264547947,10,-0.12,0.02,-0.05,358.27,293.02,11.80
1695264547972,10,-0.12,0.02,-0.05,358.25,293.05,11.68
1695264547999,10,-0.12,0.02,-0.05,358.25,293.07,11.65
1695264548024,10,-0.12,0.02,-0.05,358.29,293.13,11.62
1695264548050,10,-0.12,0.02,-0.05,358.29,293.26,11.61
1695264548075,10,-0.12,0.02,-0.05,358.31,293.37,11.55
1695264548100,10,-0.12,0.02,-0.05,358.30,293.45,11.56
1695264548126,10,-0.12,0.02,-0.05,358.28,293.66,11.43
1695264548152,10,-0.12,0.02,-0.05,358.28,293.99,11.34
1695264548179,10,-0.12,0.02,-0.05,358.29,294.39,11.27
1695264548204,10,-0.12,0.02,-0.05,358.23,294.98,11.32
1695264548232,10,-0.12,0.02,-0.05,358.05,295.53,11.40
1695264548258,10,-0.12,0.02,-0.04,357.80,296.25,11.12
1695264548285,10,-0.12,0.02,-0.04,357.55,297.35,10.87
1695264548310,10,-0.12,0.02,-0.04,357.44,298.64,10.98
1695264548335,10,-0.12,0.02,-0.04,357.22,300.36,10.93
1695264548360,10,-0.11,0.02,-0.03,356.88,302.50,10.94
1695264548385,10,-0.11,0.02,-0.03,356.52,305.04,10.58
1695264548411,10,-0.11,0.02,-0.02,356.30,308.16,10.20
1695264548439,10,-0.10,0.02,-0.02,356.22,311.79,9.71
1695264548467,10,-0.09,0.03,-0.01,356.15,315.94,8.82
1695264548494,10,-0.09,0.03,-0.01,356.17,320.41,7.78
1695264548522,10,-0.08,0.03,0.00,356.29,325.08,7.08
1695264548552,10,-0.07,0.03,0.00,356.49,329.47,6.58
1695264548579,10,-0.06,0.03,0.01,356.39,333.88,5.87
1695264548607,10,-0.06,0.03,0.01,355.99,337.34,5.19
1695264548637,10,-0.05,0.03,0.01,355.76,340.86,4.03
1695264548664,10,-0.04,0.03,0.02,355.95,344.38,2.82
1695264548693,10,-0.04,0.02,0.02,356.51,347.60,1.65
1695264548721,10,-0.03,0.02,0.02,357.44,350.68,0.45
1695264548748,10,-0.02,0.02,0.02,358.71,354.07,359.49
1695264548776,10,-0.02,0.02,0.02,359.60,356.96,359.08
1695264548805,10,-0.01,0.02,0.02,359.95,359.71,358.43
1695264548832,10,-0.01,0.02,0.02,0.36,2.14,357.81
1695264548860,10,0.00,0.02,0.03,0.76,3.95,357.56
1695264548887,10,0.00,0.02,0.03,0.90,4.93,357.68
1695264548916,10,0.00,0.02,0.03,0.77,5.21,357.43
1695264548944,10,0.00,0.02,0.03,0.81,5.33,357.11
1695264548973,10,0.00,0.02,0.03,1.18,5.12,356.82
1695264549003,10,0.00,0.02,0.03,1.83,4.55,356.78
1695264549031,10,0.00,0.02,0.03,2.53,3.77,356.77
1695264549059,10,0.00,0.02,0.03,3.25,3.06,356.72
1695264549087,10,0.00,0.02,0.03,3.95,2.41,356.72
1695264549114,10,0.00,0.02,0.03,4.38,1.73,356.92
1695264549142,10,0.00,0.02,0.03,4.53,1.08,357.29
1695264549170,10,-0.01,0.02,0.03,4.56,0.44,357.57
1695264549199,10,-0.01,0.02,0.03,4.52,359.98,357.66
1695264549226,10,-0.01,0.02,0.03,4.47,359.68,357.81
1695264549255,10,-0.01,0.02,0.03,4.49,359.46,358.02
1695264549285,10,-0.01,0.02,0.03,4.57,359.41,358.14
1695264549315,10,-0.01,0.02,0.03,4.73,359.46,358.23
1695264549345,10,-0.01,0.02,0.03,5.10,359.57,358.38
1695264549374,10,-0.01,0.02,0.03,5.46,359.75,358.51
1695264549403,10,-0.01,0.01,0.03,5.71,359.89,358.63
1695264549431,11,-0.01,0.01,0.03,5.82,359.98,358.73
1695264549459,11,-0.01,0.01,0.03,5.90,0.10,358.71
1695264549486,11,-0.01,0.01,0.03,5.95,0.24,358.70
1695264549514,11,-0.01,0.01,0.03,5.97,0.36,358.72
1695264549542,11,-0.01,0.01,0.03,6.00,0.57,358.64
1695264549571,11,-0.01,0.01,0.03,6.04,0.90,358.41
1695264549603,11,-0.01,0.01,0.03,5.94,0.90,358.57
1695264549633,11,-0.01,0.01,0.03,5.50,0.59,358.78
1695264549662,11,-0.01,0.01,0.03,5.27,0.16,358.86
1695264549692,11,-0.02,0.01,0.03,5.11,359.70,358.79
1695264549720,11,-0.02,0.01,0.03,4.96,359.41,358.67
1695264549747,11,-0.02,0.02,0.03,4.94,359.42,358.59
1695264549775,11,-0.02,0.02,0.03,4.97,359.51,358.57
1695264549803,11,-0.02,0.02,0.03,5.02,359.84,358.55
1695264549830,11,-0.02,0.02,0.03,5.04,0.30,358.70
1695264549859,11,-0.02,0.02,0.03,5.00,0.67,358.74
1695264549887,11,-0.02,0.02,0.03,4.99,1.04,358.82
1695264549915,11,-0.02,0.02,0.03,5.02,1.31,358.90
1695264549942,11,-0.02,0.02,0.03,5.06,1.43,358.97
1695264549970,11,-0.02,0.01,0.03,5.11,1.53,358.99
1695264549998,11,-0.02,0.01,0.03,5.17,1.65,359.02
1695264550027,11,-0.02,0.01,0.03,5.23,1.78,358.98
1695264550058,11,-0.02,0.01,0.03,5.29,1.96,358.90
1695264550092,11,-0.02,0.01,0.03,5.33,2.31,358.75
1695264550126,11,-0.02,0.01,0.03,5.28,2.74,358.73
1695264550159,11,-0.01,0.01,0.03,5.27,3.14,358.72
1695264550187,11,-0.01,0.01,0.03,5.30,3.49,358.71
1695264550215,11,-0.01,0.01,0.03,5.26,3.66,358.74
1695264550247,11,-0.01,0.01,0.03,5.19,3.77,358.75
1695264550281,11,-0.01,0.02,0.03,5.12,3.82,358.72
1695264550309,11,-0.01,0.02,0.03,5.03,3.86,358.67
1695264550337,11,-0.01,0.02,0.03,4.97,3.89,358.65
1695264550364,11,-0.01,0.02,0.03,4.93,3.90,358.64
1695264550392,11,-0.01,0.02,0.03,4.91,3.94,358.61
1695264550419,11,-0.01,0.02,0.03,4.92,3.97,358.62
1695264550447,11,-0.01,0.02,0.03,4.98,3.99,358.63
1695264550476,11,-0.01,0.02,0.03,5.12,4.02,358.59
1695264550505,11,-0.01,0.02,0.03,5.29,4.06,358.56
1695264550536,11,-0.01,0.02,0.03,5.41,4.11,358.56
1695264550566,11,-0.01,0.01,0.03,5.47,4.17,358.55
1695264550596,11,-0.01,0.01,0.03,5.50,4.25,358.52
1695264550625,11,-0.01,0.01,0.03,5.47,4.34,358.51
1695264550654,11,-0.01,0.02,0.03,5.42,4.44,358.49
1695264550683,11,-0.01,0.02,0.03,5.37,4.52,358.51
1695264550711,11,-0.01,0.02,0.03,5.29,4.56,358.62
1695264550739,11,-0.01,0.02,0.03,5.22,4.51,358.65
1695264550770,11,-0.01,0.02,0.03,5.19,4.45,358.66
1695264550797,11,-0.01,0.02,0.03,5.21,4.35,358.67
1695264550825,11,-0.01,0.02,0.03,5.23,4.32,358.66
1695264550852,11,-0.01,0.02,0.03,5.24,4.29,358.66
1695264550881,11,-0.01,0.02,0.03,5.26,4.29,358.66
1695264550909,11,-0.01,0.02,0.03,5.29,4.31,358.68
1695264550937,11,-0.01,0.02,0.03,5.32,4.33,358.69
1695264550966,11,-0.01,0.02,0.03,5.34,4.33,358.71
1695264550995,11,-0.01,0.02,0.03,5.34,4.29,358.75
1695264551025,11,-0.01,0.02,0.03,5.35,4.20,358.81
1695264551053,11,-0.01,0.02,0.03,5.38,4.15,358.82
1695264551081,11,-0.01,0.02,0.03,5.39,4.15,358.76
1695264551110,11,-0.01,0.02,0.03,5.35,4.24,358.74
1695264551138,11,-0.01,0.02,0.03,5.30,4.41,358.75
1695264551166,11,-0.01,0.02,0.03,5.29,4.60,358.78
1695264551194,11,-0.01,0.02,0.03,5.31,4.71,358.79
1695264551221,11,-0.01,0.02,0.03,5.32,4.75,358.80
1695264551249,11,-0.01,0.02,0.03,5.35,4.75,358.82
1695264551281,11,-0.01,0.02,0.03,5.41,4.69,358.81
1695264551314,11,-0.01,0.02,0.03,5.45,4.62,358.77
1695264551343,11,-0.01,0.02,0.03,5.35,4.45,358.67
1695264551372,11,-0.01,0.02,0.03,5.07,4.07,358.61
1695264551400,11,-0.02,0.02,0.03,4.98,3.73,358.62
1695264551427,11,-0.02,0.02,0.03,4.99,3.64,358.59
1695264551454,11,-0.02,0.02,0.03,5.01,3.61,358.62
1695264551481,11,-0.02,0.02,0.03,5.03,3.60,358.68
1695264551510,11,-0.02,0.02,0.03,5.06,3.64,358.77
1695264551540,11,-0.02,0.02,0.03,5.12,3.72,358.82
1695264551570,11,-0.02,0.02,0.03,5.19,3.80,358.84
1695264551603,11,-0.02,0.02,0.03,5.24,3.85,358.83
1695264551632,11,-0.02,0.02,0.03,5.34,3.87,358.83
1695264551660,11,-0.02,0.02,0.03,5.39,3.85,358.83
1695264551688,11,-0.02,0.02,0.03,5.42,3.79,358.82
1695264551717,11,-0.02,0.02,0.03,5.51,3.71,358.75
1695264551744,11,-0.02,0.02,0.03,5.59,3.69,358.69
1695264551773,11,-0.02,0.02,0.03,5.65,3.73,358.64
1695264551803,11,-0.02,0.02,0.03,5.68,3.96,358.62
1695264551831,11,-0.02,0.02,0.03,5.66,4.50,358.70
1695264551858,11,-0.01,0.02,0.03,5.62,5.16,358.65
1695264551886,11,-0.01,0.02,0.03,5.58,6.10,358.58
1695264551914,11,-0.01,0.02,0.03,5.57,7.69,358.26
1695264551943,11,-0.01,0.02,0.03,5.47,10.18,358.17
1695264551973,11,0.00,0.02,0.03,5.32,13.38,357.92
1695264552003,11,0.01,0.02,0.02,5.25,16.93,357.62
1695264552036,11,0.01,0.02,0.02,5.28,20.69,357.26
1695264552065,11,0.02,0.01,0.02,5.29,25.11,356.14
1695264552093,11,0.03,0.01,0.02,4.92,29.99,354.79
1695264552121,11,0.04,0.02,0.01,4.04,35.38,354.02
1695264552150,11,0.04,0.02,0.00,3.22,41.14,352.76
1695264552177,11,0.05,0.01,-0.01,2.68,47.63,351.79
1695264552205,11,0.06,0.01,-0.01,2.61,53.94,350.69
1695264552232,11,0.07,0.01,-0.02,2.85,60.32,350.13
1695264552260,11,0.08,0.01,-0.03,3.48,66.02,349.81
1695264552286,11,0.08,0.01,-0.04,4.51,69.86,349.31
1695264552312,11,0.08,0.01,-0.04,5.25,71.30,348.99
1695264552338,11,0.08,0.00,-0.05,5.63,71.54,348.84
1695264552365,11,0.09,0.00,-0.05,5.74,71.43,348.65
1695264552391,11,0.09,0.00,-0.05,5.61,71.61,348.26
1695264552419,11,0.09,0.00,-0.05,5.68,72.43,348.19
1695264552445,11,0.09,0.00,-0.06,5.90,73.68,348.24
1695264552473,11,0.09,0.00,-0.06,6.03,74.96,348.61
1695264552499,11,0.09,0.00,-0.06,6.28,76.03,348.92
1695264552524,11,0.09,0.00,-0.06,6.43,76.90,349.14
1695264552550,11,0.09,0.00,-0.07,6.25,77.74,349.33
1695264552576,11,0.09,0.00,-0.07,6.06,78.56,349.42
1695264552601,11,0.09,0.00,-0.07,6.03,79.22,349.30
1695264552627,11,0.09,0.00,-0.07,6.00,79.56,349.10
1695264552652,11,0.09,0.00,-0.07,6.07,79.66,349.07
1695264552677,11,0.09,0.00,-0.07,6.07,79.74,348.94
1695264552703,11,0.09,0.00,-0.08,6.01,79.86,348.92
1695264552729,11,0.09,0.00,-0.08,5.93,79.97,348.77
1695264552754,11,0.09,0.00,-0.08,5.88,80.04,348.77
1695264552781,11,0.09,0.00,-0.08,5.79,80.19,348.81
1695264552807,11,0.09,0.00,-0.08,5.72,80.39,348.86
1695264552833,11,0.09,0.00,-0.08,5.74,80.61,348.89
1695264552859,11,0.09,0.00,-0.08,5.70,80.72,348.88
1695264552884,11,0.09,0.00,-0.08,5.69,80.78,348.89
1695264552910,11,0.09,0.00,-0.08,5.64,80.77,348.93
1695264552939,11,0.09,0.00,-0.08,5.47,80.71,348.96
1695264552960,11,0.09,0.00,-0.08,5.42,80.67,349.00
1695264552986,11,0.09,0.00,-0.08,5.38,80.66,348.90
1695264553010,11,0.09,0.00,-0.08,5.39,80.64,348.86
1695264553037,11,0.09,0.00,-0.08,5.41,80.65,348.80
1695264553062,11,0.09,0.00,-0.08,5.43,80.75,348.76
1695264553089,11,0.09,0.00,-0.08,5.48,80.83,348.83
1695264553116,11,0.08,0.00,-0.08,5.51,80.97,348.85
1695264553142,11,0.08,0.00,-0.08,5.49,81.01,348.95
1695264553168,11,0.08,0.00,-0.08,5.52,81.04,348.94
1695264553193,11,0.08,0.00,-0.08,5.55,81.04,348.96
1695264553219,11,0.08,0.00,-0.08,5.55,80.99,349.00
1695264553244,11,0.08,0.00,-0.08,5.60,80.97,349.08
1695264553269,11,0.08,0.00,-0.08,5.66,80.98,349.14
1695264553294,11,0.08,0.00,-0.08,5.70,80.88,349.35
1695264553319,11,0.08,0.00,-0.08,5.77,80.83,349.34
1695264553344,11,0.08,0.00,-0.08,5.84,80.80,349.46
1695264553370,11,0.08,0.00,-0.08,5.87,80.82,349.71
1695264553396,11,0.08,0.00,-0.08,5.83,80.84,349.75
1695264553421,11,0.08,0.00,-0.08,5.78,80.83,349.84
1695264553448,11,0.08,0.00,-0.08,5.76,80.78,350.00
1695264553474,11,0.08,0.00,-0.08,5.72,80.82,350.15
1695264553499,11,0.08,0.00,-0.08,5.30,81.05,350.54
1695264553524,11,0.08,0.00,-0.08,5.02,81.31,350.89
1695264553549,11,0.08,0.00,-0.08,5.06,81.53,350.93
1695264553574,11,0.08,0.00,-0.08,5.13,81.51,351.01
1695264553599,11,0.08,0.00,-0.08,5.16,81.49,351.03
1695264553624,11,0.08,0.00,-0.08,5.22,81.46,351.10
1695264553649,11,0.08,0.00,-0.08,5.23,81.41,351.06
1695264553674,11,0.08,0.00,-0.08,5.20,81.31,351.17
1695264553698,11,0.08,0.00,-0.08,5.15,81.28,351.20
1695264553723,11,0.08,0.00,-0.08,5.08,81.29,351.30
1695264553749,11,0.08,0.00,-0.08,5.04,81.30,351.32
1695264553775,11,0.08,0.00,-0.08,4.99,81.35,351.34
1695264553803,11,0.08,0.00,-0.08,4.96,81.36,351.41
1695264553828,11,0.08,0.00,-0.08,4.93,81.37,351.41
1695264553854,11,0.08,0.00,-0.08,4.88,81.35,351.46
1695264553882,11,0.08,0.00,-0.08,4.87,81.30,351.45
1695264553908,11,0.08,0.00,-0.08,4.84,81.22,351.49
1695264553934,11,0.08,0.00,-0.07,4.81,81.23,351.45
1695264553959,11,0.07,0.00,-0.07,4.78,81.25,351.49
1695264553985,11,0.07,0.00,-0.07,4.79,81.24,351.48
1695264554010,11,0.07,0.00,-0.07,4.79,81.17,351.49
1695264554036,11,0.07,0.00,-0.07,4.77,81.07,351.47
1695264554062,11,0.07,0.00,-0.07,4.72,81.00,351.41
1695264554088,11,0.07,0.00,-0.07,4.66,80.93,351.42
1695264554114,11,0.07,0.00,-0.07,4.57,80.91,351.51
1695264554140,11,0.07,0.00,-0.07,4.53,80.93,351.58
1695264554166,11,0.07,0.00,-0.07,4.50,80.93,351.54
1695264554192,11,0.07,0.00,-0.07,4.50,80.83,351.57
1695264554218,11,0.07,0.00,-0.07,4.51,80.79,351.50
1695264554243,11,0.07,0.00,-0.07,4.47,80.78,351.55
1695264554269,11,0.07,0.00,-0.07,4.46,80.79,351.58
1695264554293,11,0.07,0.00,-0.07,4.46,80.78,351.66
1695264554318,11,0.07,0.00,-0.07,4.47,80.79,351.54
1695264554343,11,0.07,0.00,-0.07,4.46,80.75,351.55
1695264554368,11,0.07,0.00,-0.07,4.46,80.69,351.55
1695264554394,11,0.07,0.00,-0.07,4.45,80.64,351.68
1695264554421,11,0.07,0.00,-0.07,4.44,80.64,351.67
1695264554448,11,0.07,0.00,-0.07,4.42,80.65,351.67
1695264554474,11,0.07,0.00,-0.07,4.40,80.60,351.71
1695264554500,11,0.07,0.00,-0.07,4.39,80.53,351.67
1695264554526,11,0.07,0.00,-0.07,4.34,80.43,351.70
1695264554552,11,0.07,0.00,-0.07,4.34,80.39,351.68
1695264554576,11,0.07,0.00,-0.07,4.32,80.36,351.68
1695264554602,11,0.07,0.00,-0.07,4.30,80.36,351.69
1695264554628,11,0.07,0.00,-0.07,4.30,80.37,351.81
1695264554653,11,0.07,0.00,-0.07,4.33,80.38,351.80
1695264554678,11,0.07,0.00,-0.07,4.32,80.33,351.92
1695264554704,11,0.07,0.00,-0.07,4.34,80.29,351.89
1695264554730,11,0.07,0.00,-0.07,4.33,80.22,351.89
1695264554756,11,0.07,0.00,-0.07,4.29,80.12,351.93
1695264554782,11,0.07,0.00,-0.07,4.31,80.03,351.91
1695264554807,11,0.07,0.00,-0.07,4.34,79.98,351.88
1695264554832,11,0.07,0.00,-0.07,4.31,79.89,351.91
1695264554858,11,0.07,0.00,-0.07,4.29,79.79,351.95
1695264554883,11,0.07,0.00,-0.07,4.30,79.63,351.96
1695264554908,11,0.07,0.00,-0.07,4.32,79.45,352.02
1695264554933,11,0.07,0.00,-0.07,4.37,79.30,352.08
1695264554957,11,0.07,0.00,-0.07,4.41,79.08,352.07
1695264554982,11,0.07,0.00,-0.07,4.45,78.55,352.00
1695264555007,11,0.07,0.00,-0.07,4.45,77.86,351.83
1695264555032,11,0.07,0.00,-0.06,4.54,76.50,351.31
1695264555058,11,0.07,0.00,-0.06,4.76,74.78,350.63
1695264555082,11,0.07,0.00,-0.06,4.88,72.58,349.67
1695264555108,11,0.06,0.00,-0.05,5.17,70.72,348.80
1695264555136,11,0.06,0.00,-0.05,5.67,68.42,348.19
1695264555164,11,0.06,0.00,-0.05,6.10,65.23,347.61
1695264555193,11,0.06,0.00,-0.04,6.39,61.41,347.84
1695264555222,11,0.06,0.00,-0.03,6.77,56.23,348.02
1695264555249,11,0.05,0.00,-0.03,7.07,50.41,347.25
1695264555277,11,0.05,0.00,-0.02,7.01,45.29,346.82
1695264555304,11,0.04,0.00,-0.01,6.85,39.22,346.58
1695264555334,11,0.03,0.01,0.00,6.69,33.31,346.40
1695264555362,11,0.02,0.01,0.00,6.50,27.54,346.50
1695264555391,11,0.01,0.01,0.01,6.08,20.78,347.07
1695264555419,11,0.00,0.01,0.01,5.52,14.62,348.26
1695264555448,11,-0.01,0.01,0.02,4.98,8.78,349.99
1695264555476,11,-0.02,0.01,0.02,4.47,3.31,351.87
1695264555504,11,-0.02,0.02,0.02,3.88,358.59,353.65
1695264555532,11,-0.03,0.02,0.03,3.63,354.90,354.85
1695264555561,11,-0.04,0.02,0.03,3.87,351.81,356.15
1695264555591,11,-0.04,0.02,0.03,4.65,349.34,357.00
1695264555625,11,-0.05,0.01,0.03,5.62,348.05,357.38
1695264555653,11,-0.05,0.01,0.03,6.11,348.07,357.75
1695264555682,11,-0.05,0.01,0.03,6.40,348.64,357.99
1695264555710,11,-0.05,0.01,0.03,6.75,349.55,357.98
1695264555737,11,-0.05,0.01,0.04,6.97,350.71,357.90
1695264555766,11,-0.05,0.01,0.04,7.17,351.91,357.82
1695264555794,11,-0.04,0.01,0.04,7.23,353.04,357.90
1695264555824,11,-0.04,0.01,0.04,7.15,354.15,357.72
1695264555858,11,-0.04,0.01,0.04,7.07,355.23,357.66
1695264555892,11,-0.04,0.01,0.04,7.00,356.25,357.62
1695264555921,11,-0.04,0.01,0.04,7.07,357.26,357.52
1695264555951,11,-0.04,0.01,0.04,7.25,358.07,357.48
1695264555980,11,-0.04,0.01,0.04,7.42,358.74,357.49
1695264556008,11,-0.04,0.01,0.04,7.67,359.36,357.42
1695264556036,11,-0.04,0.01,0.04,7.84,359.92,357.36
1695264556069,11,-0.03,0.01,0.04,7.86,0.28,357.42
1695264556099,11,-0.03,0.01,0.04,7.85,0.37,357.58
1695264556127,11,-0.03,0.01,0.04,7.89,0.31,357.60
1695264556158,11,-0.03,0.01,0.04,7.98,0.19,357.70
1695264556186,11,-0.03,0.01,0.04,7.99,359.74,357.88
1695264556215,11,-0.03,0.01,0.04,7.98,359.39,357.90
1695264556243,11,-0.03,0.01,0.04,7.96,359.22,357.86
1695264556271,11,-0.03,0.01,0.04,7.96,359.22,357.86
1695264556300,11,-0.03,0.01,0.04,7.96,359.25,357.90
1695264556328,11,-0.03,0.01,0.04,7.93,359.48,358.02
1695264556358,11,-0.03,0.01,0.04,7.91,359.81,358.11
1695264556386,11,-0.03,0.01,0.04,8.00,0.22,358.10
1695264556414,11,-0.03,0.01,0.04,8.10,0.58,358.15
1695264556442,11,-0.03,0.01,0.04,8.10,0.85,358.21
1695264556470,11,-0.03,0.01,0.04,8.03,1.03,358.27
1695264556497,11,-0.03,0.01,0.04,8.00,1.17,358.26
1695264556525,11,-0.03,0.01,0.04,7.96,1.27,358.17
1695264556557,11,-0.03,0.01,0.04,7.86,1.40,358.05
1695264556591,11,-0.03,0.01,0.04,7.67,1.78,357.80
1695264556625,11,-0.03,0.01,0.04,7.44,2.47,357.69
1695264556653,11,-0.02,0.01,0.04,7.15,3.46,357.81
1695264556683,11,-0.02,0.01,0.04,6.99,4.29,358.00
1695264556714,11,-0.02,0.01,0.03,6.83,4.97,358.19
1695264556747,11,-0.02,0.01,0.03,6.65,5.56,358.50
